Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
F3_D44,597044,1.8363632477437997,string,17,"04: 2,707; 11: 2,444; 01: 1,427"
F3_D45,600839,1.2124042070787655,integer,3,"1: 7,015; 2: 359"
F3_D46,606762,0.23856773860473357,string,8,5: 751; 4: 301; 2: 154
F3_D47,281730,53.67905651474072,string,8,"2: 153,012; 1: 114,931; 5: 29,659"
F3_D48SAAT,588030,3.3184098333971845,string,24,"008: 12,356; 010: 2,516; 006: 2,155"
F3_D48ROZ,588030,3.3184098333971845,string,10,"6: 15,643; 7: 3,462; 5: 648"
F3_D49,588030,3.3184098333971845,string,5,"2: 14,597; 1: 5,579; &: 7"
F3_D50,588030,3.3184098333971845,string,6,"3: 15,192; 2: 3,414; 1: 1,574"
IW10_Yearly,0,100.0,floating,12703,"308.52825: 1,629; 298.854: 1,619; 319.6085: 1,535"
IW15_Yearly,608213,-0.0,integer,1,
ActivityStatus,87028,85.69119699841995,integer,4,"3: 326,478; 1: 174,524; 2: 20,183"
NobatAmargiri,0,100.0,integer,4,"4: 155,297; 3: 153,756; 2: 151,224"
