Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
pkey,0,100.0,integer,91405,8604202931: 54; 8604200744: 44; 8606203512: 38
F2Kol_DJAYGOZIN,0,100.0,integer,2,"2: 592,487; 1: 41,759"
F2Kol_D20,0,100.0,integer,1,"1: 634,246"
F2_D01,634246,-0.0,integer,1,
F2_D03,0,100.0,integer,9,"3: 319,073; 1: 155,727; 2: 133,316"
F2_D04,0,100.0,integer,2,"2: 318,183; 1: 316,063"
F2_D05,0,100.0,string,16,"01: 80,297; 06: 78,682; 03: 52,863"
F2_D06,0,100.0,string,102,"68: 17,749; 69: 16,641; 67: 16,057"
F2_D07,0,100.0,integer,115,"17: 17,596; 18: 17,419; 16: 16,331"
F2_D08,0,100.0,string,4,"1: 626,976; 2: 6,586; 3: 683"
F2_D09,0,100.0,string,5,"1: 627,808; 2: 5,960; 3: 318"
F2_D10,7690,98.78753669711752,integer,3,"2: 588,130; 1: 38,426"
F2_D11,595820,6.058532493701185,integer,7,"1: 32,396; 4: 2,706; 2: 2,181"
F2_D12,628216,0.950735203690678,integer,9,"6: 2,326; 8: 1,681; 3: 458"
F2_D13,631396,0.4493524594557985,string,32,23: 817; 06: 176; 07: 150
F2_D14,633928,0.05013827442348351,integer,6,3: 278; 6: 16; 2: 11
F2_D15,53256,91.60325804183235,string,4,"2: 412,119; 1: 168,870; &: 1"
F2_D16,53256,91.60325804183235,integer,3,"1: 482,216; 2: 98,774"
F2_D17,152030,76.02980546980194,string,13,"11: 172,400; 21: 110,331; 41: 87,927"
F2_D18,581867,8.25846753467897,integer,22,"34: 8,663; 54: 8,382; 22: 5,733"
F2_D19,93736,85.22087644226373,string,6,"1: 291,277; 4: 224,329; 2: 22,335"
F3_D01,93736,85.22087644226373,integer,3,"2: 390,648; 1: 149,862"
F3_D02,243598,61.59250511631134,integer,3,"2: 378,523; 1: 12,125"
F3_D03,255723,59.68078631950379,integer,3,"2: 360,838; 1: 17,685"
F3_D04,273408,56.89243605793335,integer,3,"2: 351,630; 1: 9,208"
F3_D05,625039,1.451644945336672,string,14,"01: 4,035; 07: 1,706; 11: 770"
F3_D06,445366,29.78024299719667,integer,3,"2: 181,133; 1: 7,747"
F3_D07,445366,29.78024299719667,string,435,"0111: 22,439; 4521: 18,591; 0124: 16,659"
F3_D08,445366,29.78024299719667,string,353,"6111: 21,126; 5220: 16,737; 6121: 15,256"
F3_D09,445366,29.78024299719667,string,11,"2: 65,832; 4: 57,519; 5: 32,109"
F3_D10,445366,29.78024299719667,string,8,"1: 127,209; 5: 21,446; 2: 18,656"
F3_D11,445366,29.78024299719667,string,5,"2: 134,248; 1: 54,621; &: 11"
F3_D12SAL,445367,29.78008532966704,integer,79,"0: 16,510; 2: 14,975; 1: 13,404"
F3_D12MAH,445366,29.78024299719667,integer,13,"0: 149,437; 2: 7,648; 6: 7,205"
F3_D1_12SAL,445366,29.78024299719667,integer,85,"20: 9,793; 10: 9,399; 5: 8,499"
F3_D1_12MAH,445371,29.7794546595485,integer,13,"0: 158,932; 6: 5,857; 2: 5,475"
F3_D13SHASLIR,445366,29.78024299719667,integer,9,"6: 79,389; 7: 69,687; 5: 11,313"
F3_D13SHASLIS,445366,29.78024299719667,integer,116,"48: 37,327; 60: 17,512; 70: 16,638"
F3_D13SHHAMEH,445366,29.78024299719667,integer,9,"6: 78,690; 7: 72,043; 5: 10,924"
F3_D13SHHAMES,445366,29.78024299719667,integer,120,"48: 36,764; 70: 18,124; 60: 17,660"
F3_D14,572243,9.775859839872858,string,12,"1: 19,279; 7: 11,879; 3: 10,635"
F3_D15SHANBEH,445406,29.77393629601133,integer,32,"8: 57,809; 10: 40,000; 0: 20,100"
F3_D15YEKSHAN,445400,29.77488230118913,integer,33,"8: 58,068; 10: 39,729; 0: 21,604"
F3_D15DOSHANB,445413,29.77283262330389,integer,32,"8: 56,281; 10: 38,898; 0: 24,104"
F3_D15SESHANB,445404,29.77425163107059,integer,33,"8: 54,649; 10: 38,118; 0: 29,068"
F3_D15CHARSHA,445401,29.7747246336595,integer,33,"8: 56,374; 10: 38,997; 0: 24,207"
F3_D15PANSHAN,445416,29.772359620714994,integer,32,"8: 52,562; 10: 36,631; 0: 32,905"
F3_D15JOMEH,445592,29.74461013549947,integer,26,"0: 111,330; 10: 19,320; 8: 17,558"
F3_D15JAM,445366,29.78024299719667,string,121,"048: 30,564; 070: 16,851; 060: 15,607"
F3_D1_16,606630,4.354146498361833,string,12,"1: 12,109; 4: 3,772; 8: 3,386"
F3_D2_16,629113,0.8093074296093294,string,5,"1: 3,788; 2: 1,339; &: 6"
F3_D17,445366,29.78024299719667,integer,3,"2: 156,086; 1: 32,794"
F3_D18,601452,5.170548966804677,integer,3,"1: 30,882; 2: 1,912"
F3_D19,603364,4.869088650145215,string,7,"1: 15,069; 4: 5,809; 2: 5,736"
F3_D20,445366,29.78024299719667,integer,3,"2: 177,476; 1: 11,404"
F3_D21,622841,1.7981981754713439,string,9,"1: 10,068; 4: 512; 3: 478"
F3_D1_21,622842,1.7980405079417117,string,6,"3: 4,175; 2: 4,131; 1: 3,087"
F3_D22ROZ,445366,29.78024299719667,string,11,"6: 97,807; 7: 68,107; 5: 9,341"
F3_D22SAAT,445366,29.78024299719667,string,120,"048: 46,553; 060: 22,022; 070: 19,120"
F3_D23,626499,1.2214503520715958,string,224,"0124: 2,630; 0111: 1,751; 0113: 821"
F3_D24,626499,1.2214503520715958,string,185,"6121: 2,556; 6111: 1,738; 6112: 804"
F3_D25,626499,1.2214503520715958,string,11,"2: 5,330; 3: 1,155; 4: 590"
F3_D26,282616,55.44063344506706,integer,3,"2: 272,480; 1: 79,150"
F3_D27SAL,555098,12.479069635441142,string,60,"00: 21,271; 01: 7,133; 02: 6,603"
F3_D27MAH,555097,12.479227302970774,string,23,"00: 50,883; 02: 5,177; 01: 4,802"
