Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
F3_D05,245366,58.22007144778829,integer,3,"2: 341,002; 1: 914"
F3_D06,246280,58.06443923021649,integer,3,"2: 332,641; 1: 8,361"
F3_D07,578921,1.4236772112886098,string,14,"01: 3,393; 07: 1,503; 03: 815"
F3_D08,423134,27.95045650981981,integer,3,"2: 157,145; 1: 7,003"
F3_D09,422425,28.07118215780494,integer,349,"6111: 18,241; 6121: 17,631; 9314: 16,398"
F3_D10,422425,28.07118215780494,string,358,"0111: 19,538; 4521: 19,309; 0124: 18,986"
F3_D11,422425,28.07118215780494,integer,11,"2: 61,720; 4: 53,146; 5: 23,210"
F3_D12,445950,24.065440452797805,string,8,"1: 118,878; 2: 10,715; 5: 4,779"
F3_D13,422425,28.07118215780494,string,5,"2: 119,095; 1: 45,754; &: 8"
F3_D14SAL,422425,28.07118215780494,integer,81,"0: 15,256; 2: 12,472; 1: 11,348"
F3_D14MAH,422425,28.07118215780494,integer,13,"0: 129,371; 1: 7,442; 2: 6,546"
F3_D15SAL,422426,28.071011881855735,integer,82,"20: 9,418; 10: 8,964; 30: 7,622"
F3_D15MAH,422427,28.070841605906526,integer,13,"0: 136,499; 6: 5,335; 2: 5,086"
F3_D16SHASLIR,425189,27.60053943420707,integer,8,"6: 63,940; 7: 57,071; 4: 11,953"
F3_D16SHASLIS,425183,27.601561089902294,integer,119,"48: 31,370; 60: 12,644; 70: 12,134"
F3_D16SHHAMRO,425161,27.605307160784765,integer,8,"6: 63,679; 7: 58,741; 4: 11,533"
F3_D16SHHAMSA,425155,27.606328816479987,integer,121,"48: 31,115; 70: 13,047; 60: 12,767"
F3_D17,520448,11.380222789051942,string,12,"1: 16,818; 7: 13,551; 6: 12,838"
F3_D18SHANBEH,422452,28.066584707176446,integer,25,"8: 50,286; 10: 30,608; 0: 19,404"
F3_D18YEKSHAN,422452,28.066584707176446,integer,23,"8: 48,485; 10: 29,558; 0: 24,584"
F3_D18DOSHANB,422448,28.067265810973264,integer,25,"8: 48,567; 10: 29,978; 0: 21,957"
F3_D18SESHANB,422452,28.066584707176446,integer,23,"8: 47,507; 10: 28,945; 0: 26,648"
F3_D18CHARSHA,422455,28.066073879328847,integer,24,"8: 44,428; 0: 32,568; 10: 27,723"
F3_D18PANSHAN,422472,28.06317918819239,integer,24,"8: 42,622; 0: 36,557; 10: 26,642"
F3_D18JOMEH,422620,28.0379783477103,integer,24,"0: 100,559; 10: 13,691; 8: 13,220"
F3_D18JAM,422425,28.07118215780494,integer,123,"48: 27,062; 70: 12,079; 60: 11,712"
F3_D19,564272,3.9180495911674496,string,12,"1: 6,273; 9: 4,177; 8: 3,561"
F3_D20,583104,0.7114129157713034,string,5,"1: 3,136; 2: 1,037; &: 5"
F3_D21,422425,28.07118215780494,integer,3,"2: 125,483; 1: 39,374"
F3_D22,547908,6.7044452239299,integer,3,"1: 36,370; 2: 3,004"
F3_D23,550912,6.192936272523253,integer,5,"1: 17,872; 4: 8,400; 2: 5,482"
F3_D24,422425,28.07118215780494,integer,3,"2: 151,915; 1: 12,942"
F3_D25,574340,2.2037113345888315,string,9,"1: 11,505; 3: 595; 4: 418"
F3_D26,574443,2.186172911820894,integer,4,"3: 5,877; 2: 4,169; 1: 2,793"
F3_D27ROZ,422425,28.07118215780494,string,11,"6: 85,059; 7: 57,863; 5: 7,816"
F3_D27SAAT,422425,28.07118215780494,string,120,"048: 43,038; 060: 17,884; 070: 15,792"
F3_D28,580278,1.192612748219768,string,160,"6121: 2,597; 6111: 1,739; 6112: 813"
F3_D29,580278,1.192612748219768,string,161,"0124: 2,602; 0111: 1,700; 0113: 617"
F3_D30,580278,1.192612748219768,string,13,"02: 5,030; 03: 1,044; 04: 510"
F3_D31,254641,56.64076201892787,integer,3,"2: 311,824; 1: 20,817"
F3_D1_32,566465,3.544634434564653,integer,3,"2: 15,710; 1: 5,107"
F3_D2_32,566465,3.544634434564653,integer,3,"2: 14,730; 1: 6,087"
F3_D3_32,566465,3.544634434564653,integer,3,"2: 12,538; 1: 8,279"
F3_D4_32,566465,3.544634434564653,integer,3,"1: 18,797; 2: 2,020"
F3_D5_32,566465,3.544634434564653,integer,3,"2: 17,298; 1: 3,519"
F3_D6_32,566465,3.544634434564653,integer,3,"2: 19,683; 1: 1,134"
F3_D7_32,566465,3.544634434564653,integer,3,"2: 14,344; 1: 6,473"
F3_D8_32,566465,3.544634434564653,integer,3,"2: 20,038; 1: 779"
F3_D9_32,587272,0.0017027594920282496,integer,2,1: 10
F3_D33,275448,53.09783034385524,integer,13,"10: 143,488; 9: 103,018; 12: 21,441"
F3_D34,564942,3.803964705201246,integer,3,"1: 21,208; 2: 1,132"
F3_D35SAL,566074,3.6112123307031396,integer,23,"0: 9,505; 1: 4,400; 2: 3,159"
F3_D35MAH,566074,3.6112123307031396,integer,13,"0: 10,008; 1: 2,547; 2: 2,195"
F3_D36,566074,3.6112123307031396,integer,7,"1: 12,189; 2: 7,205; 3: 910"
F3_D37SAL,575092,2.075663820787965,integer,57,"2: 2,392; 1: 1,258; 3: 985"
F3_D37MAH,575100,2.0743016131943404,integer,13,"0: 9,486; 6: 767; 2: 320"
F3_D38,575093,2.075493544838769,integer,3,"2: 11,829; 1: 360"
F3_D39,566074,3.6112123307031396,integer,3,"1: 12,340; 2: 8,868"
F3_D40SAL,574942,2.1012052131684555,integer,7,"0: 7,394; 1: 2,088; 2: 1,420"
F3_D40MAH,574942,2.1012052131684555,integer,13,"0: 4,009; 1: 2,037; 2: 1,607"
F3_D41,574942,2.1012052131684555,integer,261,"9314: 2,749; 112: 2,375; 9211: 647"
F3_D42,574942,2.1012052131684555,integer,289,"4521: 3,105; 7522: 2,285; 111: 580"
F3_D43,574942,2.1012052131684555,string,13,"04: 7,314; 05: 2,831; 02: 1,466"
F3_D44,574942,2.1012052131684555,string,17,"04: 3,607; 11: 2,437; 01: 1,471"
F3_D45,580051,1.231265388688907,integer,3,"1: 6,808; 2: 423"
F3_D46,585727,0.26477910101110336,string,8,5: 690; 4: 318; 1: 230
F3_D47,275849,53.02954968822473,string,8,"2: 150,666; 1: 102,810; 5: 27,148"
F3_D48SAAT,566074,3.6112123307031396,integer,20,"8: 13,210; 6: 2,700; 10: 2,222"
F3_D48ROZ,566074,3.6112123307031396,integer,8,"6: 16,440; 7: 3,647; 5: 538"
F3_D49,566074,3.6112123307031396,string,5,"2: 15,832; 1: 5,375; &: 1"
F3_D50,566074,3.6112123307031396,string,6,"3: 15,694; 2: 3,683; 1: 1,830"
IW10_Yearly,0,100.0,floating,53898,95.135: 554; 91.9665: 539; 91.62525: 529
IW15_Yearly,587282,-0.0,integer,1,
ActivityStatus,89784,84.71194417673281,integer,4,"3: 311,433; 1: 164,857; 2: 21,208"
NobatAmargiri,0,100.0,integer,4,"3: 185,860; 2: 147,277; 1: 143,094"
