Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
pkey,0,100.0,integer,93903,8403200217: 49; 8406203549: 48; 8406203551: 44
F2Kol_DJAYGOZIN,0,100.0,integer,2,"2: 644,439; 1: 32,829"
F2Kol_D20,0,100.0,integer,1,"1: 677,268"
F2_D01,677268,-0.0,integer,1,
F2_D03,0,100.0,integer,9,"3: 349,244; 1: 158,700; 2: 138,450"
F2_D04,0,100.0,integer,2,"1: 339,660; 2: 337,608"
F2_D05,0,100.0,string,17,"01: 86,534; 06: 86,293; 03: 55,493"
F2_D06,0,100.0,string,103,"--: 19,604; 68: 19,368; 67: 19,238"
F2_D07,0,100.0,integer,121,"16: 19,548; 18: 19,377; 17: 19,173"
F2_D08,0,100.0,string,4,"1: 668,631; 2: 7,925; 3: 703"
F2_D09,0,100.0,string,5,"1: 665,345; 2: 10,143; 4: 1,075"
F2_D10,9963,98.5289427523521,string,4,"2: 623,489; 1: 43,809; &: 7"
F2_D11,633460,6.468340450161536,integer,7,"1: 36,713; 4: 2,692; 2: 2,650"
F2_D12,670173,1.047591204663445,string,10,"6: 3,232; 8: 1,414; 4: 695"
F2_D13,674250,0.4456138485798844,string,32,23: 738; 06: 186; 10: 180
F2_D14,676759,0.07515488698712769,string,7,3: 409; 2: 46; 6: 22
F2_D15,58826,91.31422125362486,string,4,"2: 431,477; 1: 186,950; &: 15"
F2_D16,58826,91.31422125362486,integer,3,"1: 513,555; 2: 104,887"
F2_D17,163713,75.82744201704496,string,14,"11: 189,236; 21: 117,409; 41: 88,018"
F2_D18,629688,7.025283934867732,string,23,"54: 7,435; 34: 7,297; 22: 5,584"
F2_D19,104460,84.57626818334839,string,6,"1: 300,973; 4: 248,048; 2: 21,059"
F3_D01,104461,84.57612053131109,integer,3,"2: 407,965; 1: 164,842"
F3_D02,269303,60.23686339824117,integer,3,"2: 394,813; 1: 13,152"
F3_D03,282455,58.2949438036346,integer,3,"2: 380,730; 1: 14,083"
F3_D04,296538,56.21556016229911,integer,3,"2: 367,487; 1: 13,243"
F3_D05,664024,1.9555035820384203,string,22,"01: 5,380; 07: 2,268; 03: 1,246"
F3_D06,471948,30.31591629901309,integer,3,"2: 186,140; 1: 19,180"
F3_D07,471948,30.31591629901309,string,442,"0111: 29,688; 0124: 17,950; 4521: 15,639"
F3_D08,471948,30.31591629901309,string,356,"6111: 28,500; 5220: 17,707; 6121: 15,636"
F3_D09,471948,30.31591629901309,string,11,"2: 67,238; 4: 59,243; 5: 36,307"
F3_D10,471948,30.31591629901309,string,8,"1: 137,319; 5: 23,828; 2: 20,092"
F3_D11,471948,30.31591629901309,string,5,"2: 147,617; 1: 57,692; &: 11"
F3_D12SAL,471952,30.31532569086388,string,83,"00: 20,604; 02: 17,308; 01: 15,840"
F3_D12MAH,471963,30.313701518453552,string,38,"00: 155,218; 06: 10,375; 03: 8,661"
F3_D1_12SAL,471949,30.315768646975794,string,88,"20: 10,634; 10: 9,868; 02: 9,846"
